rideHailAgentID,xCoord,yCoord
rideHailAgent-405-2016000675463-0141017,684144.719558306,4824147.837296961
rideHailAgent-600-2014000987574-081134,683139.1093896696,4823296.493296363
rideHailAgent-1902-2014000614689-074944,682774.4949590233,4820053.793225226
rideHailAgent-10102-2016001210684-4150686,680367.6715804375,4819304.659346333
rideHailAgent-201-2012000044870-0487,683792.609404427,4823717.893555866
rideHailAgent-408-2014000053367-262311,684672.7934551341,4824125.941371948
rideHailAgent-1105-2016000786303-0143939,678591.4306621677,4820269.830618928
rideHailAgent-407-2013000486183-041686,687010.946266654,4823233.667511973
rideHailAgent-10405-2012000529759-010324,680887.4414884498,4825339.288860851
rideHailAgent-407-2013001226741-056182,687311.9879955141,4824055.245552019
rideHailAgent-10104-2013001049684-152597,683341.0670368549,4822114.13312603
rideHailAgent-407-2012000965843-019761,683613.1673345127,4823948.476849458
rideHailAgent-10102-2016000874667-0145548,680149.3682376596,4819210.182893083
rideHailAgent-10102-2014000892802-079360,678812.7159148724,4819228.452372572
rideHailAgent-201-2014001213505-087561,683388.1855039038,4823632.441561371
rideHailAgent-300-2015000727153-0105587,684578.9669673792,4825722.800632293
rideHailAgent-10104-2012001060950-021334,683942.9554042289,4818984.225536804
rideHailAgent-1001-2016001487612-0156944,678694.4415089036,4823164.110629438
rideHailAgent-1105-2012001287756-025030,679927.0152143182,4821756.072087083
rideHailAgent-1105-2016000393526-0133479,681465.3870892028,4821293.68820853
rideHailAgent-1600-2016000995092-0147717,683001.9087579439,4825739.183046322
rideHailAgent-1105-2012000658783-013186,679957.7142497742,4821041.448103345
rideHailAgent-300-2014000503327-072193,684366.9142230585,4828828.183665719
rideHailAgent-1002-2012000388919-07585,678571.8632998513,4822896.362567938
rideHailAgent-405-2012001067422-021855,685936.331687873,4826162.29204851
rideHailAgent-1200-2012001244798-024333,680860.7882400445,4821220.159137496
rideHailAgent-1101-2013000668727-346438,679489.5466976494,4819486.197412693
rideHailAgent-10401-2013000787397-048210,686936.617307698,4822206.896787169
rideHailAgent-1106-2016001232073-1152287,679792.0143406515,4821606.328038741
rideHailAgent-1105-2016000753580-0142548,678711.3197171113,4820063.276339079
rideHailAgent-10103-2015000938357-0112793,678550.1010171298,4819157.564456148
rideHailAgent-1108-2014001231792-088131,678474.374420563,4819783.632892659
rideHailAgent-1001-2013000668727-146179,678807.2435148589,4823318.92206239
rideHailAgent-1101-2014000125384-364403,681839.986459011,4821343.923964184
rideHailAgent-1107-2016000554109-0138159,680109.7744324856,4821123.036694138
rideHailAgent-1902-2015000814269-0108937,683452.583314964,4819316.916006556
rideHailAgent-1106-2013000168908-233252,678626.6322014232,4820826.931993343
rideHailAgent-1108-2014000266090-067570,678523.5991404844,4823521.585512887
rideHailAgent-1801-2012000747410-014563,682738.710411922,4819593.966758922
rideHailAgent-1901-2016000509662-0136363,683969.7152881242,4820448.0949138915
rideHailAgent-700-2015000382356-098301,682875.330720189,4824292.21121081
rideHailAgent-600-2016000550401-0137942,683167.096790864,4822954.446603326
rideHailAgent-1105-2012000903731-118353,678639.2917815873,4819453.784710763
rideHailAgent-401-2012001171118-023563,685432.1215680265,4823833.183619322
rideHailAgent-1002-2013000703874-047162,678715.7127729428,4822849.54753396
rideHailAgent-1107-2013001274069-056931,680097.7263771021,4821375.208027857
rideHailAgent-408-2016001065251-0148399,684382.8108489962,4824982.224180301
rideHailAgent-1804-2016000987597-0147537,687342.7085142984,4821569.241645934
rideHailAgent-700-2016000770003-0143021,686240.575474285,4822116.366579151
rideHailAgent-1200-2015000606577-0102678,681049.992609059,4819834.523992971
rideHailAgent-10102-2016000874667-0145460,683204.3688261992,4820169.714088543
rideHailAgent-1105-2015000973216-0113484,680059.0303807507,4821621.472255046
rideHailAgent-1500-2014001338541-089678,683009.3274167881,4821840.592489968
rideHailAgent-300-2016000412886-0134294,685302.9516811933,4825659.635767177
rideHailAgent-1902-2014000438320-070342,684481.09537628,4820385.157444499
rideHailAgent-1106-2015000050024-692373,678590.9149359394,4821899.912240009
rideHailAgent-1801-2016000900036-0145970,687095.9748968112,4822445.386606617
rideHailAgent-1106-2013000402257-039549,678300.9360935475,4820581.734840599
rideHailAgent-10104-2013001307359-157448,683438.671158148,4819529.673384773
rideHailAgent-10104-2014001079600-084005,686672.3815631481,4822161.6325017335
rideHailAgent-1804-2016000116811-3127891,682545.9892660114,4822701.363442405
rideHailAgent-10104-2013000895447-149717,685614.1286779371,4819128.888930045
rideHailAgent-1001-2013000509270-042067,680981.5791338817,4824468.103707855
rideHailAgent-408-2013000871283-049293,684500.4190655724,4828523.640496636
rideHailAgent-10405-2013001243576-056487,681805.8517905528,4825995.762087654
rideHailAgent-405-2016001223046-2151739,686881.7368129231,4824842.0780500155
rideHailAgent-10103-2015001196834-0117952,681582.9886324666,4821094.128739928
rideHailAgent-1108-2014000951716-280661,681811.8136389455,4821608.72054956
rideHailAgent-300-2012000672671-013690,686025.2534532216,4825695.491277769
rideHailAgent-1500-2013000055922-030429,683477.5204735653,4822214.40481955
rideHailAgent-1700-2016000715950-0141849,684950.4835018957,4822972.2879890725
rideHailAgent-1803-2015000867248-0111043,682233.4463276137,4820317.188615966
rideHailAgent-1700-2012000164709-03068,684701.5469643094,4823704.160107352
rideHailAgent-1105-2012000169809-03277,678440.0575154747,4819453.9144819435
rideHailAgent-10102-2015001164577-0117436,680318.360333877,4819000.3511728
rideHailAgent-10401-2012001111261-022482,682307.1832240031,4820264.442347334
rideHailAgent-1803-2015000528933-0100692,687082.2246231351,4819373.76563957
rideHailAgent-10405-2016000116811-0127772,683936.9478282589,4824584.570555218
rideHailAgent-10102-2012000251540-05020,679737.4537879262,4821598.304617409
rideHailAgent-1107-2014001424918-091003,681696.8033870048,4821009.734392893
rideHailAgent-10103-2014000097368-063213,678854.5164911324,4819539.830368049
rideHailAgent-1101-2016000783118-0143867,682085.7660943234,4821426.820385217
rideHailAgent-201-2012000606353-011988,680137.7133515906,4820987.086823274
rideHailAgent-10405-2012000965843-119926,679866.3117695032,4826444.781403053
rideHailAgent-1500-2013000881961-049460,683281.9152701454,4820687.649869393
rideHailAgent-600-2016001460168-0156366,684572.2131356247,4824044.881067169
rideHailAgent-500-2013000532687-042768,684781.1871254047,4823040.838042174
rideHailAgent-900-2013000190262-133850,681250.318075673,4823919.870410767
rideHailAgent-1902-2015001423993-0122964,682915.2142029917,4820376.993032913
rideHailAgent-10405-2012001398904-027818,679046.7571534597,4827294.151424031
rideHailAgent-1101-2013000606389-144428,680696.2799731945,4824602.050274329
rideHailAgent-1901-2013000190262-034172,682379.1279546429,4820373.370193779
rideHailAgent-900-2015001314717-2120961,683457.4976535832,4824013.044699309
rideHailAgent-1106-2014000174501-265277,679721.804535172,4821467.731836846
rideHailAgent-1902-2013000606389-144601,686351.994974425,4821645.129149216
rideHailAgent-1105-2016001210684-3150840,678573.8017371802,4819673.595846608
rideHailAgent-405-2015000076536-092537,684987.573569081,4825190.80999926
rideHailAgent-10405-2015000133808-093480,683456.7722091796,4828127.164658049
rideHailAgent-10102-2014001122037-085202,682723.0509184784,4820616.617692742
rideHailAgent-1106-2015001161098-1116818,680221.7716723493,4820611.748966736
rideHailAgent-1801-2015001327038-0121509,682946.8277944919,4820445.585005794
rideHailAgent-10103-2014001275264-088618,678685.3054905232,4819404.096123945
rideHailAgent-10103-2012000457821-09611,678750.5127556499,4819131.948033656
rideHailAgent-1108-2015000709647-0104645,680411.067977387,4820243.745545973
rideHailAgent-900-2015001314717-2121115,681019.0006897807,4823403.565498148
rideHailAgent-10102-2014000630646-075063,678680.3760890099,4819730.823431342
rideHailAgent-10401-2014000492697-071934,687303.8937549227,4822840.925151797
rideHailAgent-1200-2016001120110-1149287,681538.7954295989,4823530.539415351
rideHailAgent-202-2013000153074-032923,681591.7954456395,4824604.311690156
rideHailAgent-407-2016000029416-0125161,684682.2294421023,4824944.213442481
rideHailAgent-1801-2014000994591-081852,686679.9515347192,4819347.538183122
rideHailAgent-1804-2012000826404-016482,686477.8403755841,4820911.581090702
rideHailAgent-408-2014000951716-280620,684697.5921889382,4828397.513080686
rideHailAgent-10600-2016000770035-0143180,682888.8047184387,4822010.972931298
rideHailAgent-1101-2013000846981-049063,680155.8577051329,4820811.547926471
rideHailAgent-1002-2015000804471-1107912,679517.840698607,4823578.721358474
rideHailAgent-405-2014000053367-061948,684466.9912364803,4824272.34321237
rideHailAgent-1001-2013001492343-060717,679415.0291428714,4823505.706760601
rideHailAgent-10102-2013000775458-047887,681795.171181315,4819376.074558111
rideHailAgent-1500-2016000955202-0146945,683417.6263694004,4821439.50258826
rideHailAgent-1107-2013000359041-037924,681835.4254088744,4821035.785155472
rideHailAgent-10103-2012000923823-018556,678744.998824337,4819385.50572994
rideHailAgent-1901-2016000674755-0140895,683328.6554181284,4821111.31643636
rideHailAgent-300-2013000487483-041864,685028.7128921272,4823996.239058832
rideHailAgent-1001-2013000485454-041612,681266.2799494221,4823867.526407007
rideHailAgent-1105-2014000793041-077092,680125.0882934986,4820913.788122166
rideHailAgent-1106-2015001219743-4118318,678379.7341532339,4822654.271399755
rideHailAgent-1002-2013000914558-150245,680786.079758738,4823797.700387557
rideHailAgent-1101-2015001040170-2114960,679580.1994115714,4819235.879261716
rideHailAgent-10103-2014000000467-060874,680341.5644298109,4820863.151431557
rideHailAgent-1901-2013000190262-034100,684544.348379149,4820737.525338745
rideHailAgent-1500-2016000198374-0129119,681539.0516890622,4820467.94665505
rideHailAgent-500-2012000938214-018884,684869.6277714269,4823274.015532382
rideHailAgent-10104-2015001345452-0121565,683417.1335379268,4818866.841948933
rideHailAgent-10103-2012001357312-126724,683275.1757766844,4820449.033774857
rideHailAgent-1803-2015000154601-093941,686776.1078096933,4820962.235764826
rideHailAgent-1902-2014000584977-074102,686741.1605177236,4820739.424295981
rideHailAgent-1002-2016000340357-0132311,678706.0140345183,4823629.065378899
rideHailAgent-1002-2014001087840-084447,680172.7249395098,4821339.2882142095
rideHailAgent-406-2012000963809-119548,686233.1426442967,4824047.20982146
rideHailAgent-500-2014000159546-064961,684507.3375811914,4824066.875169061
rideHailAgent-900-2012001333257-026075,680261.91857696,4823415.504347522
rideHailAgent-1803-2016000155763-3128448,685653.8998195584,4823031.880469023
rideHailAgent-10600-2016000647792-0140591,681522.7672343975,4822030.84821467
rideHailAgent-300-2012001331164-025877,683565.1265345655,4823665.431464827
rideHailAgent-1108-2012000826404-016473,678523.8999514026,4819813.790363313
rideHailAgent-1107-2014000488669-071655,679385.8411288732,4820486.920837733
rideHailAgent-408-2016001488985-0157479,684396.9463720185,4828790.094833152
rideHailAgent-10102-2016000116811-3127908,682600.8312984688,4820416.374543138
rideHailAgent-1101-2013001025042-051899,679718.1475878883,4819462.632972417
rideHailAgent-1902-2013000532687-443371,686732.9475900925,4820858.021634012
rideHailAgent-300-2012001067422-021742,685991.012878977,4825917.2414873745
rideHailAgent-10405-2012000629682-012474,679748.4397771404,4825027.642113004
rideHailAgent-10104-2012001401266-127940,686843.771309877,4819009.090506592
rideHailAgent-700-2016001091548-1148983,684755.3939802245,4828357.435100518
rideHailAgent-600-2016001223046-1151573,684724.1398911526,4824403.200478858
rideHailAgent-1902-2015000848829-0110378,682973.9575817022,4820716.34249708
rideHailAgent-10102-2015000502599-1100421,680412.3704710572,4819026.619715346
rideHailAgent-406-2013000570002-043801,686266.7090701291,4822774.362092909
rideHailAgent-1002-2012001308262-025530,678709.7259243717,4822907.858432078
rideHailAgent-10104-2016000690309-0141551,683323.0217310392,4821149.232712553
rideHailAgent-1803-2016000393526-0133510,682653.5028103142,4819804.74559463
rideHailAgent-1106-2015000602335-0102145,680808.7699825158,4824403.922954338
rideHailAgent-1200-2012000634858-012802,681136.9390155005,4821341.218719688
rideHailAgent-405-2016000039403-0125513,687144.0297964546,4825332.294112443
rideHailAgent-1200-2016001120110-1149368,681521.1873050642,4820204.878382822
rideHailAgent-1101-2012000178004-03540,679263.1500597985,4820398.735278538
rideHailAgent-10102-2012001003893-120395,679484.3524736026,4819179.7088721525
rideHailAgent-1105-2014000079080-162994,681454.7238888692,4820339.079670321
rideHailAgent-1901-2016001120110-0149384,683159.6615125772,4821560.4912810745
rideHailAgent-1108-2013001485650-060532,679147.4437212772,4819804.0812103655
rideHailAgent-1803-2015000575972-0101487,687601.4806786164,4821501.205263092
rideHailAgent-10104-2016000456810-1135357,684367.4605839942,4818742.99899798
rideHailAgent-1902-2015001419851-0122918,684468.7677608469,4820480.960740175
rideHailAgent-1804-2012000566763-111426,687391.1824121503,4822178.757321429
rideHailAgent-1105-2012001118760-122692,678799.197764106,4819816.9894047165
rideHailAgent-1200-2015000354490-097805,683181.7411959015,4821864.597492883
rideHailAgent-10102-2016001223046-2151541,680268.0736782784,4820547.211034746
rideHailAgent-1804-2016001459467-0156181,687177.3582760533,4821686.50925558
rideHailAgent-900-2012000311610-06155,680208.9406496672,4823872.342040145
rideHailAgent-401-2013001282756-057128,684867.5679341832,4824255.029932907
rideHailAgent-700-2015001205185-0118039,682305.1743830026,4823555.402880707
rideHailAgent-1108-2014000017712-061071,681369.4318115192,4820495.043475281
rideHailAgent-300-2016001223046-1151910,685864.0120384824,4828602.4770496795
rideHailAgent-1001-2016000198374-0129141,680850.3920333701,4824654.898919482
rideHailAgent-1001-2015000804471-0107981,679009.9949834498,4823530.699430364
rideHailAgent-10405-2013001219485-056046,680505.3311333254,4825044.879565398
rideHailAgent-405-2014001079306-083802,684564.5406474716,4824245.671046314
rideHailAgent-10103-2015000635597-1103553,678719.2939769705,4819358.767711198
rideHailAgent-1002-2015000712347-1104981,680323.7459534494,4822641.096991774
rideHailAgent-700-2015000393647-098766,683613.5482240472,4824325.885231012
rideHailAgent-300-2012000336992-06435,685604.9368263668,4824824.953734892
rideHailAgent-10104-2013000040126-030183,686760.4421899089,4818932.960733398
rideHailAgent-1700-2016000116811-0127748,685745.6129778795,4822148.781759811
rideHailAgent-1002-2012000164709-23150,679576.9967649974,4822586.175977415
rideHailAgent-900-2013000190262-133994,683086.6262684133,4821960.032005977
rideHailAgent-405-2016000732943-0142209,685175.1101383468,4824163.524020124
rideHailAgent-1902-2016000012225-2124746,683616.7197264009,4820107.543056006
rideHailAgent-1001-2012001382026-027409,681267.9064544357,4823812.711955284
rideHailAgent-10102-2012001254838-224591,680241.834114315,4819084.790870365
rideHailAgent-1108-2012000486566-09950,678570.8724254094,4820024.796923539
rideHailAgent-1200-2016000393167-0133464,683561.2547473791,4823850.25109311
rideHailAgent-1108-2016001260688-0153127,679205.6881936648,4819582.182946379
rideHailAgent-1002-2015000134747-093585,678669.4194899134,4823449.515744808
rideHailAgent-1002-2014001322943-089308,680866.6920548127,4823701.246005622
rideHailAgent-1101-2014000585174-074158,680399.7925219054,4820361.4786557285
rideHailAgent-10102-2016000027085-0124830,681796.829595671,4819572.100378864
rideHailAgent-1801-2015001106762-0116130,685059.6129427539,4824482.05489327
rideHailAgent-1107-2013000029457-029898,680367.6166271892,4823950.866249648
rideHailAgent-1108-2016001487612-0157208,678406.8474774343,4819386.024249174
rideHailAgent-10405-2016001517438-0157738,678805.8973666008,4828396.8198681725
rideHailAgent-1106-2013000226280-035035,678582.0658998025,4822934.248311203
rideHailAgent-406-2012000190101-23691,685390.1734271843,4824343.940566614
rideHailAgent-1700-2012000420927-08832,685113.5457720265,4823791.353967762
rideHailAgent-405-2012001464904-029266,686990.9796683815,4824851.345926685
rideHailAgent-10103-2012001348316-026325,678400.1663492218,4819467.274387494
rideHailAgent-1105-2014000951716-080643,680030.5891099001,4821564.16305457
rideHailAgent-1105-2013000438496-040887,678546.3099409553,4819406.2594097955
rideHailAgent-405-2013000178929-033437,687177.8281043003,4824016.505714646
rideHailAgent-1106-2014000113616-563513,678583.4173993529,4822887.971606269
rideHailAgent-1200-2015000207675-095181,679371.7469947295,4821084.993428053
rideHailAgent-10405-2012001067422-021769,679899.5823095548,4826082.939597574
rideHailAgent-1804-2015000502599-0100414,687329.0467804768,4821457.971881533
rideHailAgent-1902-2014001275264-088657,683110.5637094711,4821300.283324553
rideHailAgent-10102-2013000576300-043921,681993.9635821533,4821456.673748298
rideHailAgent-100-2014000119219-064100,683298.6322150397,4824121.442532714
rideHailAgent-1105-2013000487483-141878,678461.6971090186,4819769.5950741675
rideHailAgent-1902-2014000475106-070925,683517.42935051,4820470.714043629
rideHailAgent-1106-2013000035041-229943,678740.781846354,4820748.06315741
rideHailAgent-10104-2013001355501-258177,682878.7267228209,4821203.8540205825
rideHailAgent-1600-2012000078687-01566,684579.4533269453,4822242.261935483
rideHailAgent-1803-2014000923144-080185,686752.9548833944,4819569.062293291
rideHailAgent-10104-2016000690309-0141513,686804.7599877083,4820129.73847592
rideHailAgent-407-2012000019980-0161,686910.6987097566,4822785.18454923
rideHailAgent-406-2013000062460-030804,686460.0706174955,4823799.795200976
rideHailAgent-201-2014000159546-165076,682696.6065886401,4825383.772797948
rideHailAgent-10600-2012000395090-07764,682505.7603318224,4821296.817997711
rideHailAgent-10102-2013000190262-234038,683553.1125092687,4820245.980338373
rideHailAgent-1200-2015000581820-0101565,683574.9276501003,4824295.45834584
rideHailAgent-700-2012000816252-015986,683044.5199106166,4823681.4030221375
rideHailAgent-600-2016000116811-0127570,682030.791295777,4821132.550810627
rideHailAgent-1700-2015000157314-094142,685458.2354074479,4821699.707059669
rideHailAgent-1801-2013001447541-059733,686547.9017278659,4821463.749194162
rideHailAgent-1106-2016000069252-1126498,678700.5134173972,4822642.355801772
rideHailAgent-1106-2013001164161-154771,678494.4586931397,4822098.152903606
rideHailAgent-401-2013000620807-045157,686126.3301663474,4824029.47295479
rideHailAgent-10405-2014001275264-088569,678941.5094507207,4829123.82008132
rideHailAgent-1803-2013001465327-060046,685137.1273616139,4823108.980223015
rideHailAgent-100-2015000207675-095200,681096.5417427982,4826014.1929981075
rideHailAgent-1108-2013000190262-034010,678905.144942043,4819986.641053107
rideHailAgent-1106-2014001459793-291399,678512.5551576506,4820527.019350323
rideHailAgent-1002-2015001275570-0119948,681211.4466932048,4824544.214494897
rideHailAgent-1700-2013001099005-053738,683212.1310483229,4822067.894037388
rideHailAgent-1902-2016000471934-0135752,683504.804259743,4819685.544347992
rideHailAgent-1801-2012001111261-322465,683272.1855343076,4820569.000856729
rideHailAgent-1001-2015000973216-0113481,681117.2949676315,4823806.649084333
rideHailAgent-900-2014000113616-163582,680245.0573632506,4823817.262796745
rideHailAgent-1902-2014001493901-091567,682041.1420084778,4822627.64230116
rideHailAgent-1001-2014000385209-069555,680765.67081118,4823988.5342955515
rideHailAgent-1801-2012000935230-018831,684012.8310348031,4824554.6905402215
rideHailAgent-202-2014000053367-062295,681285.162835378,4824437.082487039
rideHailAgent-10401-2013000787397-048130,684711.9045504553,4822792.28385915
rideHailAgent-1002-2015000712347-1104857,680302.9663095615,4822502.369469167
rideHailAgent-1600-2013000606389-244581,683785.5335249181,4822009.373475887
rideHailAgent-300-2012000142774-02647,685636.7989987719,4826038.252831484
rideHailAgent-1106-2016000509662-2136393,681534.308819071,4821232.06164143
rideHailAgent-10401-2012000659907-013230,686631.6073086791,4821082.830492808
rideHailAgent-600-2015000863442-0110856,684314.4822489404,4824456.386730069
rideHailAgent-10103-2014000292394-168166,682509.8512239449,4824262.072725098
rideHailAgent-407-2012001357312-026560,687014.9105756051,4822797.433347775
rideHailAgent-10102-2012000584680-111642,680121.6615279117,4819285.41589975
rideHailAgent-1600-2015000082599-092660,683781.1677525206,4821467.04366857
rideHailAgent-1106-2012001058366-221287,681130.7792475458,4823660.643596378
rideHailAgent-900-2015001319518-0121242,681434.7160681434,4823890.095655918
rideHailAgent-1804-2012000252732-05216,686660.6668467267,4820826.492447409
rideHailAgent-407-2016000550401-0137935,687270.1015144199,4823628.476770842
rideHailAgent-1200-2012001145091-023354,683396.9173815899,4820884.246836726
rideHailAgent-10104-2015001496113-1123742,684712.2374692967,4818805.296246808
rideHailAgent-1700-2016001424895-0154940,685696.2352510743,4821127.011227434
rideHailAgent-1105-2013000438496-040973,678883.0228166766,4819756.445569805
rideHailAgent-300-2012001009553-020531,684919.4826483986,4827683.018632523
rideHailAgent-1902-2015000622201-0102841,683461.3793883441,4819526.343339013
rideHailAgent-1106-2015000628621-1102981,678657.4858022787,4820032.942580098
rideHailAgent-10405-2015000399196-099177,682110.4164295763,4825946.571614427
rideHailAgent-1001-2014001213505-087617,678968.4535070527,4823384.87325155
rideHailAgent-1500-2016001232300-0152470,683267.6451674692,4823467.771841691
rideHailAgent-10104-2013001420823-659095,687051.1754069758,4818930.829173896
rideHailAgent-201-2015000792200-0107271,681443.6281208525,4825605.9433671525
rideHailAgent-1101-2014001100354-184816,682093.9672798307,4819321.832777365
rideHailAgent-10102-2015001175837-0117537,679897.5792119384,4821502.9894820005
rideHailAgent-1106-2014000520011-172600,681955.8646462751,4824661.499822272
rideHailAgent-1106-2013000416193-039873,678603.0456048422,4822578.44667226
rideHailAgent-300-2016000401357-0133613,684511.2754620583,4824771.925387171
rideHailAgent-406-2016000568684-0138500,685443.7908613074,4824608.592480885
rideHailAgent-1002-2012000190101-43888,680146.291864632,4821345.349695712
rideHailAgent-10104-2014000053367-662288,685041.0811363471,4819277.09449899
rideHailAgent-10104-2014000987574-181313,679940.8900382521,4820466.142393255
rideHailAgent-1803-2013001128965-053847,683183.9886067782,4820265.48909076
rideHailAgent-1106-2013000270445-036230,678401.5667657242,4821003.428560729
rideHailAgent-1001-2013001265087-056661,679045.7844073846,4825330.146125036
rideHailAgent-1200-2015001141404-0116566,681755.2936495923,4820580.949269697
rideHailAgent-1803-2015000189392-094727,686610.8238214119,4821003.63002737
rideHailAgent-201-2014001358337-090013,681396.2197302318,4824429.69368368
rideHailAgent-1106-2015000542370-2100895,681628.3009514149,4824527.260424893
rideHailAgent-1500-2013000663329-245802,682535.4126826541,4822460.910442285
rideHailAgent-1500-2016000262140-0130936,683014.0438357911,4824025.276017555
rideHailAgent-201-2015000103285-093049,683382.8453229152,4824884.460666679
rideHailAgent-406-2012001111261-022397,684297.8876167799,4824208.853295819
rideHailAgent-700-2014000585174-274370,683233.8841156099,4823865.005552701
rideHailAgent-1002-2012000793579-015203,680766.7511762785,4823795.769920386
rideHailAgent-408-2012000662466-113386,684417.6908741322,4825050.31195748
rideHailAgent-10600-2012001411171-028149,682237.3026551629,4820515.911919268
rideHailAgent-1001-2012000826404-016421,678629.6310046684,4823207.746736381
rideHailAgent-1500-2016000938757-0146769,682461.4632294185,4819756.529093482
rideHailAgent-1803-2012001244798-124301,683225.3589304733,4820542.009187434
rideHailAgent-201-2013000147306-032716,682189.5207351401,4826105.24516157
rideHailAgent-1801-2016000406848-0133889,684524.3236687282,4823758.716570385
rideHailAgent-10600-2015001354475-0121757,681948.8595708833,4821511.091816151
rideHailAgent-1902-2016001442009-0155706,685523.7424195552,4821801.213256555
rideHailAgent-1108-2012000078687-01483,678696.1511462813,4821986.363117245
rideHailAgent-1108-2014000047893-061666,679743.9766243008,4821273.265068472
rideHailAgent-1106-2014000813815-477408,681926.7026478654,4821309.187936385
rideHailAgent-405-2015000810401-2108741,687292.9753221559,4823739.180327179
rideHailAgent-407-2012001415668-028518,686920.5378543577,4822263.166529332
rideHailAgent-1106-2015000393647-098773,679917.1393021849,4820311.210304016
rideHailAgent-1500-2016000677313-0141194,683201.233365769,4823262.228443143
rideHailAgent-401-2015001102883-0115945,683346.9139901189,4823884.53560225
rideHailAgent-1700-2012001382026-027381,685151.238671342,4821722.886190881
rideHailAgent-201-2016000086561-0126799,683500.9872123988,4822831.322951127
rideHailAgent-1902-2013000204341-034619,686608.0892466442,4819778.030621606
rideHailAgent-10405-2013001005966-051638,684824.1211433068,4828960.9121147
rideHailAgent-100-2016000544078-0137723,685124.3890229813,4829506.625917349
rideHailAgent-10103-2013000287282-036825,684986.3166249933,4823205.195192895
rideHailAgent-10401-2015001114301-0116445,682442.8590178957,4820409.001976203
rideHailAgent-1200-2016001217429-1151443,681061.5436552302,4820571.3738069255
rideHailAgent-406-2013001204199-055673,684187.1007515631,4824169.689398299
rideHailAgent-201-2012000164709-02997,681901.0371947065,4824376.447518769
rideHailAgent-1200-2016000378294-0132919,681380.3803240552,4822676.412168867
rideHailAgent-405-2015001504336-0124072,684857.0622299704,4822263.171140385
rideHailAgent-1200-2012000177185-03489,681439.0283299878,4820582.389077728
rideHailAgent-1101-2016000263905-0130968,680602.7148695342,4819168.027330107
rideHailAgent-1002-2016000116811-1127583,678858.2265436541,4822981.822721626
rideHailAgent-1600-2014001394187-090656,683419.9216069953,4821236.902151657
rideHailAgent-1801-2012000089288-01759,687025.5053166939,4819439.368767631
rideHailAgent-10104-2016001425564-0155114,684919.9497579919,4819377.223716502
rideHailAgent-1902-2013000377800-139032,683402.0363031644,4821535.384192188
rideHailAgent-1700-2015000777578-0106732,685555.4736222675,4821350.176113623
rideHailAgent-407-2016000550401-0138052,686905.1087952192,4823708.058432981
rideHailAgent-401-2016000086561-0126726,685710.3089383753,4822872.165688267
rideHailAgent-1108-2015000949415-0113016,678775.9918126095,4819726.914424553
rideHailAgent-405-2015000810401-2108264,687075.573393958,4823690.610719203
rideHailAgent-300-2015001250406-0119171,685009.3756763822,4825410.059354027
rideHailAgent-405-2014000046617-061619,687435.245181528,4824996.660056451
rideHailAgent-1108-2014001079600-084073,686871.5038413309,4820262.784784009
rideHailAgent-10104-2013000056397-130596,686826.1698922554,4819106.573530247
rideHailAgent-1902-2016000276489-0131675,683236.5502697463,4820575.201272222
rideHailAgent-1108-2016001487612-0157019,678422.0774964021,4819416.850439855
rideHailAgent-408-2013000899222-049941,686681.9319318684,4825416.602268034
rideHailAgent-10103-2015000795744-2107446,678506.6157418571,4819277.579996934
rideHailAgent-1101-2013000438496-140628,679994.870536123,4821207.480655009
rideHailAgent-1200-2014000174501-065324,680013.4530924931,4821156.663503346
rideHailAgent-100-2015000290126-096623,684249.9874531223,4823963.220342044
rideHailAgent-1200-2016000699058-0141684,681657.8295836739,4821057.1228057705
rideHailAgent-300-2016000155763-0128316,684844.5062160703,4823907.754602987
rideHailAgent-406-2013000062460-030888,686545.9183313182,4823601.242983972
rideHailAgent-1801-2012000401040-28062,683503.9968616538,4819232.56897765
rideHailAgent-202-2016000707782-0141771,682245.3911870143,4824728.64230071
rideHailAgent-1500-2015000831253-0109744,681779.2004275742,4821472.919662714
rideHailAgent-900-2013000056397-230733,679213.2291544776,4823173.615922041
rideHailAgent-300-2016001223046-0151909,684783.0499141102,4826334.897085781
rideHailAgent-1108-2012001258749-024978,678860.1449809684,4819505.020359667
rideHailAgent-1500-2012000747410-014613,683573.3365495367,4821032.865620768
rideHailAgent-10405-2016000055836-0125849,684794.5335640496,4827398.122094725
rideHailAgent-10102-2015000769721-1106474,681582.227399322,4820429.99371183
rideHailAgent-1107-2012000184824-03609,680142.418404205,4821163.796542831
rideHailAgent-10600-2015000382356-098285,682316.1593103876,4821674.334780129
rideHailAgent-1101-2016001442009-0155694,679972.8531060587,4821196.084899849
rideHailAgent-10104-2012000804271-315506,685105.6804285104,4818919.495402904
rideHailAgent-1500-2015000136494-093712,684403.7096452606,4821185.800907195
rideHailAgent-10103-2013001200076-055574,678533.3480988584,4819522.014852777
rideHailAgent-700-2012000662519-013538,683196.1121984854,4824266.379283399
rideHailAgent-1106-2015000804471-4107993,678635.0013671514,4821771.782550468
rideHailAgent-408-2015000759098-0105889,686426.3183215164,4825800.989184527
rideHailAgent-1106-2016000606284-0138641,683400.4307574097,4823768.078248539
rideHailAgent-407-2013001290223-057240,687080.4265139367,4823906.161056283
rideHailAgent-1801-2015000133808-093472,687035.5745774995,4819795.011056032
rideHailAgent-1106-2016000783118-1143904,681379.1922921658,4820313.180880826
